Transaction_ID,Date,Customer_Name,Product,Total_Item,Total_Cost,Payment_Method,City,Store_Type,Discount_,Customer_Category,Season,Promotion
100001133,29-04-2022 13:03,Customer_181,"['Oil', 'Eggs', 'Butter', 'Soap', 'Snacks']",5,906.21,Credit Card,Mumbai,Department Store,TRUE,Professional,Spring,Festive Offer
100001134,04-02-2020 17:29,Customer_398,"['Oil', 'Chocolate', 'Milk', 'Bread']",4,580.78,Credit Card,Chennai,Department Store,TRUE,Businessperson,Winter,BOGO (Buy One Get One)
100001135,02-04-2020 23:40,Customer_171,['Vegetables'],1,187.32,Cash,Mumbai,Convenience Store,FALSE,Student,Summer,10% OFF
100001136,30-09-2023 19:44,Customer_7,"['Tea', 'Bread', 'Chocolate', 'Vegetables', 'Fruits', 'Spices', 'Biscuits', 'Butter', 'Soap', 'Coffee']",10,1539.73,UPI,Chennai,Convenience Store,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
100001137,19-03-2023 08:34,Customer_347,['Oil'],1,179.5,Mobile Payment,Bengaluru,Grocery Store,TRUE,Professional,Rainy,10% OFF
100001138,28-10-2020 22:12,Customer_447,['Detergent'],1,291.14,Credit Card,Jaipur,Convenience Store,TRUE,Homemaker,Rainy,None
100001139,17-08-2022 06:31,Customer_433,"['Butter', 'Milk', 'Detergent', 'Eggs', 'Coffee']",5,844.22,Mobile Payment,Chennai,Supermarket,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
100001140,08-01-2020 17:05,Customer_268,"['Biscuits', 'Oil', 'Fruits']",3,719.07,Credit Card,Delhi,Convenience Store,FALSE,Professional,Summer,BOGO (Buy One Get One)
100001141,10-12-2020 14:39,Customer_16,"['Vegetables', 'Shampoo', 'Snacks', 'Soap', 'Coffee', 'Toothpaste']",6,907.05,Mobile Payment,Ahmedabad,Grocery Store,TRUE,Professional,Winter,10% OFF
100001142,07-07-2020 18:04,Customer_473,"['Coffee', 'Vegetables']",2,250.71,Cash,Ahmedabad,Pharmacy,FALSE,Homemaker,Spring,None
100001143,10-05-2022 05:12,Customer_121,"['Coffee', 'Butter', 'Detergent']",3,435.27,Mobile Payment,Bengaluru,Department Store,TRUE,Businessperson,Winter,None
100001144,21-12-2023 14:37,Customer_162,"['Vegetables', 'Coffee', 'Milk', 'Snacks', 'Spices']",5,957.78,UPI,Kolkata,Pharmacy,FALSE,Professional,Winter,None
100001145,22-09-2024 15:26,Customer_384,"['Coffee', 'Fruits', 'Bread', 'Sugar']",4,638.54,Credit Card,Pune,Convenience Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
100001146,01-11-2022 08:59,Customer_282,"['Coffee', 'Tea', 'Toothpaste', 'Fruits', 'Rice', 'Spices', 'Bread', 'Chocolate', 'Oil']",9,886.3,Credit Card,Delhi,Convenience Store,TRUE,Professional,Spring,None
100001147,12-11-2022 04:34,Customer_418,['Chocolate'],1,12.04,UPI,Ahmedabad,Convenience Store,TRUE,Student,Winter,Festive Offer
100001148,15-04-2023 04:30,Customer_113,"['Butter', 'Spices', 'Vegetables', 'Biscuits', 'Shampoo', 'Snacks', 'Cold Drink', 'Eggs']",8,1568.91,Cash,Pune,Supermarket,FALSE,Businessperson,Rainy,Festive Offer
100001149,12-11-2022 20:57,Customer_212,"['Detergent', 'Toothpaste', 'Oil', 'Sugar', 'Coffee', 'Rice', 'Shampoo', 'Biscuits', 'Tea']",9,999.61,Credit Card,Kolkata,Supermarket,FALSE,Professional,Winter,Festive Offer
100001150,19-06-2023 20:35,Customer_346,"['Fruits', 'Snacks', 'Spices', 'Vegetables']",4,367.9,Mobile Payment,Chennai,Supermarket,FALSE,Businessperson,Winter,None
100001151,21-03-2024 05:12,Customer_480,"['Oil', 'Milk', 'Toothpaste', 'Shampoo']",4,635.68,Mobile Payment,Mumbai,Convenience Store,FALSE,Businessperson,Spring,None
100001152,24-11-2024 04:51,Customer_119,"['Snacks', 'Sugar', 'Tea', 'Fruits', 'Cold Drink']",5,926.57,Cash,Ahmedabad,Grocery Store,FALSE,Student,Winter,Festive Offer
100001153,22-03-2021 04:35,Customer_314,"['Chocolate', 'Toothpaste', 'Biscuits', 'Fruits', 'Spices', 'Tea']",6,979.58,Cash,Kolkata,Department Store,TRUE,Businessperson,Summer,None
100001154,06-10-2020 19:16,Customer_425,"['Oil', 'Vegetables']",2,331.32,Credit Card,Bengaluru,Department Store,TRUE,Professional,Rainy,None
100001155,08-02-2022 12:43,Customer_36,"['Sugar', 'Snacks', 'Vegetables', 'Detergent', 'Tea', 'Shampoo', 'Toothpaste', 'Rice', 'Fruits']",9,1729.68,Credit Card,Jaipur,Pharmacy,TRUE,Businessperson,Rainy,None
100001156,19-05-2022 02:10,Customer_227,['Oil'],1,13.81,Cash,Bengaluru,Supermarket,TRUE,Businessperson,Winter,10% OFF
100001157,30-12-2024 03:22,Customer_117,"['Snacks', 'Chocolate', 'Shampoo', 'Milk', 'Biscuits']",5,625.11,Cash,Surat,Department Store,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
100001158,27-04-2024 00:58,Customer_416,"['Tea', 'Sugar', 'Rice']",3,495.57,Cash,Delhi,Convenience Store,TRUE,Businessperson,Spring,Festive Offer
100001159,30-07-2022 04:12,Customer_308,"['Tea', 'Biscuits', 'Spices', 'Bread', 'Rice', 'Fruits', 'Soap']",7,1420.31,Cash,Bengaluru,Department Store,FALSE,Student,Winter,BOGO (Buy One Get One)
100001160,25-01-2024 14:56,Customer_498,"['Vegetables', 'Detergent', 'Tea', 'Chocolate', 'Sugar', 'Cold Drink', 'Fruits']",7,732.19,Mobile Payment,Chennai,Pharmacy,TRUE,Professional,Summer,BOGO (Buy One Get One)
100001161,10-05-2024 11:57,Customer_33,"['Cold Drink', 'Shampoo', 'Sugar', 'Tea', 'Biscuits', 'Bread', 'Fruits', 'Spices']",8,952.21,Credit Card,Ahmedabad,Convenience Store,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
100001162,22-09-2022 23:23,Customer_225,"['Snacks', 'Bread', 'Cold Drink', 'Milk', 'Rice', 'Eggs', 'Tea']",7,1160.92,Cash,Chennai,Pharmacy,FALSE,Businessperson,Spring,BOGO (Buy One Get One)
100001163,04-01-2021 18:12,Customer_467,"['Detergent', 'Spices', 'Rice', 'Cold Drink', 'Chocolate', 'Shampoo', 'Eggs', 'Tea', 'Milk']",9,1183.83,Mobile Payment,Delhi,Pharmacy,FALSE,Businessperson,Rainy,BOGO (Buy One Get One)
100001164,10-05-2020 04:34,Customer_448,['Cold Drink'],1,14.05,Credit Card,Chennai,Department Store,FALSE,Businessperson,Spring,Festive Offer
100001165,13-07-2020 17:32,Customer_100,['Fruits'],1,243.27,Mobile Payment,Mumbai,Supermarket,FALSE,Professional,Winter,10% OFF
100001166,26-02-2021 19:52,Customer_44,"['Bread', 'Biscuits', 'Snacks', 'Detergent', 'Tea', 'Fruits']",6,826.8,UPI,Delhi,Supermarket,FALSE,Homemaker,Spring,10% OFF
100001167,20-09-2020 11:17,Customer_390,"['Milk', 'Tea', 'Vegetables', 'Rice', 'Butter', 'Spices', 'Toothpaste', 'Cold Drink']",8,1140.89,Mobile Payment,Mumbai,Department Store,TRUE,Student,Summer,Festive Offer
100001168,25-11-2024 11:26,Customer_332,"['Rice', 'Oil', 'Butter', 'Soap', 'Cold Drink', 'Sugar']",6,502.39,Mobile Payment,Chennai,Pharmacy,TRUE,Student,Winter,Festive Offer
100001169,19-05-2022 08:31,Customer_106,"['Butter', 'Biscuits', 'Spices', 'Vegetables', 'Snacks', 'Rice', 'Coffee', 'Soap', 'Eggs']",9,1266.33,Mobile Payment,Delhi,Supermarket,TRUE,Homemaker,Rainy,BOGO (Buy One Get One)
100001170,02-04-2021 19:39,Customer_52,"['Detergent', 'Soap', 'Sugar', 'Spices']",4,563.1,Cash,Surat,Pharmacy,FALSE,Businessperson,Rainy,10% OFF
100001171,15-09-2020 07:23,Customer_156,"['Fruits', 'Shampoo', 'Cold Drink']",3,468.82,Mobile Payment,Bengaluru,Pharmacy,FALSE,Businessperson,Summer,10% OFF
100001172,22-12-2020 01:51,Customer_374,"['Sugar', 'Detergent', 'Tea', 'Coffee', 'Chocolate', 'Oil', 'Vegetables', 'Eggs', 'Butter', 'Fruits']",10,1837.49,UPI,Pune,Pharmacy,TRUE,Homemaker,Spring,Festive Offer
100001173,18-11-2020 12:37,Customer_404,"['Fruits', 'Milk', 'Tea', 'Vegetables']",4,538.5,Cash,Ahmedabad,Convenience Store,FALSE,Professional,Rainy,Festive Offer
100001174,11-05-2024 09:14,Customer_473,"['Tea', 'Oil', 'Detergent', 'Spices', 'Toothpaste', 'Snacks', 'Cold Drink']",7,1494.94,Cash,Bengaluru,Pharmacy,TRUE,Businessperson,Spring,BOGO (Buy One Get One)
100001175,01-09-2021 03:31,Customer_174,"['Bread', 'Soap', 'Coffee', 'Tea', 'Toothpaste', 'Sugar', 'Oil', 'Snacks']",8,1199.93,Mobile Payment,Ahmedabad,Supermarket,FALSE,Professional,Rainy,Festive Offer
100001176,23-04-2023 21:48,Customer_122,"['Biscuits', 'Vegetables', 'Bread', 'Tea', 'Eggs', 'Soap', 'Fruits', 'Chocolate', 'Oil', 'Snacks']",10,1195.72,Mobile Payment,Kolkata,Department Store,TRUE,Student,Rainy,Festive Offer
100001177,26-07-2024 16:27,Customer_491,"['Rice', 'Vegetables', 'Butter', 'Shampoo', 'Snacks', 'Cold Drink', 'Eggs', 'Milk', 'Bread']",9,1648.05,Cash,Surat,Department Store,FALSE,Homemaker,Rainy,Festive Offer
100001178,24-02-2021 06:31,Customer_307,"['Coffee', 'Butter']",2,406.61,Credit Card,Mumbai,Department Store,FALSE,Homemaker,Winter,None
100001179,06-01-2021 21:54,Customer_212,"['Cold Drink', 'Spices', 'Coffee', 'Bread', 'Tea', 'Detergent', 'Oil']",7,624.81,UPI,Delhi,Department Store,FALSE,Student,Winter,Festive Offer
100001180,08-05-2024 08:25,Customer_291,"['Snacks', 'Spices', 'Milk', 'Bread', 'Toothpaste', 'Eggs', 'Coffee', 'Butter', 'Shampoo', 'Tea']",10,1482.06,Credit Card,Delhi,Supermarket,TRUE,Businessperson,Spring,BOGO (Buy One Get One)
100001181,18-03-2020 02:31,Customer_129,"['Bread', 'Eggs', 'Shampoo', 'Rice', 'Cold Drink', 'Chocolate', 'Oil', 'Sugar', 'Coffee']",9,1441.42,UPI,Ahmedabad,Supermarket,FALSE,Student,Winter,None
100001182,19-05-2021 09:57,Customer_74,"['Toothpaste', 'Snacks']",2,380.95,Credit Card,Chennai,Convenience Store,FALSE,Professional,Winter,BOGO (Buy One Get One)
100001183,15-10-2021 06:44,Customer_39,"['Milk', 'Chocolate', 'Eggs', 'Spices', 'Vegetables', 'Fruits', 'Snacks']",7,833.25,Cash,Bengaluru,Supermarket,FALSE,Student,Summer,10% OFF
100001184,08-08-2022 22:50,Customer_445,['Soap'],1,291.49,Mobile Payment,Chennai,Supermarket,TRUE,Professional,Spring,10% OFF
100001185,11-10-2021 04:39,Customer_466,"['Bread', 'Toothpaste', 'Tea', 'Chocolate', 'Sugar', 'Detergent', 'Spices', 'Butter']",8,1128.02,Mobile Payment,Ahmedabad,Supermarket,FALSE,Professional,Summer,BOGO (Buy One Get One)
100001186,31-08-2020 11:53,Customer_146,['Bread'],1,215.9,Mobile Payment,Pune,Department Store,FALSE,Student,Spring,Festive Offer
100001187,17-09-2023 06:19,Customer_199,"['Tea', 'Vegetables']",2,193.32,Cash,Pune,Department Store,FALSE,Homemaker,Winter,None
100001188,11-10-2020 21:36,Customer_187,"['Chocolate', 'Bread', 'Coffee', 'Snacks', 'Sugar']",5,953.92,Mobile Payment,Mumbai,Pharmacy,TRUE,Homemaker,Spring,Festive Offer
100001189,13-12-2021 22:38,Customer_470,"['Toothpaste', 'Sugar', 'Spices', 'Fruits', 'Cold Drink', 'Coffee', 'Bread']",7,963.56,Credit Card,Ahmedabad,Pharmacy,TRUE,Homemaker,Spring,None
100001190,02-09-2022 00:46,Customer_340,['Bread'],1,95.28,Credit Card,Delhi,Department Store,TRUE,Businessperson,Spring,BOGO (Buy One Get One)
100001191,17-06-2021 01:22,Customer_404,"['Coffee', 'Eggs', 'Rice', 'Vegetables', 'Tea', 'Toothpaste', 'Snacks', 'Cold Drink', 'Fruits']",9,1245.1,Mobile Payment,Delhi,Pharmacy,TRUE,Professional,Summer,BOGO (Buy One Get One)
100001192,04-02-2023 05:03,Customer_93,"['Vegetables', 'Butter', 'Cold Drink']",3,209.11,Cash,Jaipur,Department Store,FALSE,Homemaker,Winter,None
100001193,12-07-2021 03:08,Customer_20,"['Snacks', 'Coffee', 'Eggs', 'Detergent', 'Sugar', 'Spices', 'Shampoo', 'Milk', 'Chocolate']",9,1440.34,Cash,Bengaluru,Convenience Store,TRUE,Student,Spring,10% OFF
100001194,28-08-2020 21:49,Customer_359,"['Chocolate', 'Vegetables', 'Milk', 'Coffee', 'Detergent', 'Rice']",6,774.98,Credit Card,Hyderabad,Pharmacy,TRUE,Homemaker,Summer,None
100001195,05-09-2023 08:57,Customer_148,"['Vegetables', 'Tea', 'Coffee', 'Cold Drink', 'Butter', 'Snacks', 'Rice', 'Bread']",8,1045.97,Mobile Payment,Hyderabad,Grocery Store,TRUE,Professional,Winter,BOGO (Buy One Get One)
100001196,14-08-2024 22:33,Customer_318,"['Snacks', 'Detergent', 'Shampoo', 'Rice', 'Oil', 'Tea', 'Soap', 'Biscuits']",8,1119.12,Cash,Surat,Supermarket,FALSE,Businessperson,Winter,10% OFF
100001197,05-01-2022 05:13,Customer_267,"['Vegetables', 'Tea', 'Rice', 'Shampoo', 'Bread', 'Sugar', 'Biscuits', 'Toothpaste', 'Soap', 'Fruits']",10,1223.96,Mobile Payment,Chennai,Convenience Store,TRUE,Professional,Rainy,BOGO (Buy One Get One)
100001198,24-07-2023 00:41,Customer_263,"['Toothpaste', 'Chocolate', 'Shampoo', 'Soap', 'Vegetables']",5,855.97,Credit Card,Mumbai,Convenience Store,FALSE,Professional,Summer,BOGO (Buy One Get One)
100001199,28-05-2021 05:56,Customer_109,"['Fruits', 'Rice', 'Milk', 'Snacks', 'Bread']",5,417.89,UPI,Surat,Supermarket,FALSE,Homemaker,Rainy,Festive Offer
100001200,31-07-2021 19:57,Customer_476,['Shampoo'],1,60.49,UPI,Surat,Grocery Store,TRUE,Professional,Rainy,BOGO (Buy One Get One)
100001201,25-01-2022 15:26,Customer_32,"['Toothpaste', 'Detergent', 'Butter', 'Oil']",4,437.39,Mobile Payment,Pune,Convenience Store,TRUE,Businessperson,Summer,None
100001202,26-07-2021 00:41,Customer_467,"['Biscuits', 'Tea', 'Shampoo']",3,518.01,Mobile Payment,Kolkata,Department Store,TRUE,Businessperson,Rainy,BOGO (Buy One Get One)
100001203,14-05-2023 04:44,Customer_425,"['Rice', 'Cold Drink', 'Bread']",3,528.2,Mobile Payment,Pune,Department Store,TRUE,Businessperson,Spring,BOGO (Buy One Get One)
100001204,30-08-2022 00:10,Customer_203,"['Butter', 'Sugar', 'Milk', 'Toothpaste']",4,200.6,Credit Card,Mumbai,Department Store,TRUE,Student,Spring,None
100001205,07-10-2023 19:58,Customer_25,"['Spices', 'Detergent']",2,267.84,Cash,Kolkata,Convenience Store,FALSE,Student,Winter,None
100001206,29-04-2020 22:03,Customer_12,"['Spices', 'Oil', 'Tea']",3,345.33,UPI,Chennai,Grocery Store,TRUE,Homemaker,Rainy,10% OFF
100001207,06-01-2020 15:20,Customer_297,"['Butter', 'Detergent', 'Rice', 'Cold Drink', 'Sugar', 'Chocolate', 'Shampoo', 'Eggs', 'Bread', 'Tea']",10,1405.54,Cash,Kolkata,Supermarket,TRUE,Homemaker,Rainy,BOGO (Buy One Get One)
100001208,19-10-2023 20:58,Customer_359,"['Bread', 'Coffee']",2,426.56,UPI,Ahmedabad,Pharmacy,TRUE,Homemaker,Summer,Festive Offer
100001209,20-08-2023 14:16,Customer_35,"['Rice', 'Spices', 'Soap']",3,616.71,UPI,Jaipur,Supermarket,FALSE,Student,Winter,BOGO (Buy One Get One)
100001210,27-09-2020 08:23,Customer_36,"['Shampoo', 'Chocolate']",2,398.69,UPI,Mumbai,Grocery Store,FALSE,Businessperson,Summer,10% OFF
100001211,18-05-2021 04:37,Customer_78,"['Chocolate', 'Eggs', 'Vegetables', 'Sugar']",4,508.11,Credit Card,Jaipur,Pharmacy,FALSE,Professional,Spring,None
100001212,19-06-2020 09:45,Customer_434,"['Biscuits', 'Cold Drink', 'Toothpaste']",3,261.12,UPI,Pune,Department Store,TRUE,Professional,Winter,BOGO (Buy One Get One)
100001213,20-10-2020 08:51,Customer_224,"['Biscuits', 'Fruits', 'Shampoo', 'Vegetables', 'Toothpaste', 'Bread']",6,1093.48,UPI,Ahmedabad,Pharmacy,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
100001214,25-03-2020 03:13,Customer_51,"['Rice', 'Shampoo', 'Sugar', 'Soap', 'Tea']",5,640.26,Credit Card,Delhi,Department Store,FALSE,Professional,Rainy,10% OFF
100001215,08-12-2021 07:31,Customer_493,"['Chocolate', 'Sugar', 'Shampoo', 'Oil']",4,676.91,UPI,Jaipur,Pharmacy,FALSE,Professional,Summer,10% OFF
100001216,25-07-2024 19:43,Customer_148,"['Eggs', 'Rice', 'Cold Drink', 'Tea', 'Butter', 'Soap']",6,633.33,Credit Card,Delhi,Department Store,TRUE,Businessperson,Summer,Festive Offer
100001217,28-11-2024 14:15,Customer_365,"['Soap', 'Detergent', 'Oil', 'Rice', 'Coffee', 'Cold Drink', 'Shampoo', 'Eggs']",8,1378.12,Mobile Payment,Bengaluru,Department Store,TRUE,Homemaker,Spring,Festive Offer
100001218,31-01-2023 23:32,Customer_479,['Cold Drink'],1,274.11,UPI,Surat,Grocery Store,TRUE,Homemaker,Winter,10% OFF
100001219,30-11-2023 22:22,Customer_27,"['Rice', 'Toothpaste', 'Detergent', 'Fruits', 'Butter', 'Milk', 'Chocolate', 'Vegetables']",8,1756.43,Mobile Payment,Surat,Pharmacy,FALSE,Student,Spring,Festive Offer
100001220,30-03-2022 15:11,Customer_7,"['Toothpaste', 'Tea', 'Detergent', 'Butter', 'Spices', 'Eggs', 'Rice']",7,1182.21,Credit Card,Jaipur,Pharmacy,TRUE,Businessperson,Rainy,BOGO (Buy One Get One)
100001221,23-02-2021 07:15,Customer_217,"['Spices', 'Shampoo', 'Rice', 'Fruits', 'Soap', 'Sugar', 'Snacks', 'Cold Drink']",8,1411.4,Credit Card,Ahmedabad,Convenience Store,TRUE,Student,Rainy,Festive Offer
100001222,27-07-2021 19:23,Customer_367,['Eggs'],1,261.46,Cash,Chennai,Convenience Store,FALSE,Student,Summer,10% OFF
100001223,12-04-2020 22:17,Customer_497,['Bread'],1,41.4,Credit Card,Chennai,Grocery Store,TRUE,Businessperson,Rainy,None
100001224,12-01-2023 01:39,Customer_111,"['Fruits', 'Spices', 'Milk', 'Cold Drink', 'Snacks', 'Oil', 'Vegetables', 'Rice', 'Butter']",9,869.51,Mobile Payment,Chennai,Convenience Store,TRUE,Businessperson,Rainy,Festive Offer
100001225,16-10-2021 12:01,Customer_259,['Toothpaste'],1,22.2,Mobile Payment,Delhi,Grocery Store,FALSE,Businessperson,Rainy,Festive Offer
100001226,13-08-2020 16:37,Customer_431,"['Vegetables', 'Snacks', 'Milk', 'Bread', 'Biscuits', 'Fruits', 'Detergent', 'Shampoo']",8,1323.46,Mobile Payment,Delhi,Pharmacy,FALSE,Businessperson,Spring,None
100001227,23-06-2020 19:24,Customer_293,"['Shampoo', 'Coffee', 'Sugar', 'Fruits', 'Toothpaste', 'Oil', 'Eggs', 'Bread']",8,996.92,Credit Card,Pune,Convenience Store,TRUE,Homemaker,Spring,10% OFF
100001228,19-06-2022 05:07,Customer_280,"['Detergent', 'Sugar', 'Biscuits', 'Vegetables', 'Soap', 'Butter']",6,764.21,Mobile Payment,Delhi,Pharmacy,FALSE,Businessperson,Spring,Festive Offer
100001229,23-05-2023 07:06,Customer_3,"['Rice', 'Butter', 'Fruits', 'Oil']",4,633.48,UPI,Ahmedabad,Convenience Store,TRUE,Homemaker,Rainy,None
100001230,30-07-2023 12:39,Customer_416,['Soap'],1,102.78,Credit Card,Chennai,Grocery Store,TRUE,Professional,Winter,Festive Offer
100001231,02-08-2024 06:30,Customer_482,['Vegetables'],1,275.67,UPI,Bengaluru,Supermarket,FALSE,Professional,Summer,Festive Offer
100001232,12-06-2024 16:13,Customer_241,"['Eggs', 'Biscuits', 'Fruits', 'Cold Drink', 'Butter', 'Soap', 'Bread', 'Sugar']",8,1202.93,Mobile Payment,Mumbai,Department Store,FALSE,Professional,Summer,10% OFF
100001233,14-10-2023 09:54,Customer_251,"['Milk', 'Sugar', 'Chocolate', 'Coffee']",4,801.64,UPI,Delhi,Convenience Store,FALSE,Student,Spring,10% OFF
100001234,24-12-2023 20:49,Customer_223,"['Shampoo', 'Biscuits', 'Coffee', 'Tea', 'Cold Drink', 'Rice']",6,1085.66,Mobile Payment,Mumbai,Convenience Store,FALSE,Professional,Summer,10% OFF
100001235,10-10-2020 23:01,Customer_195,"['Toothpaste', 'Coffee', 'Biscuits', 'Soap', 'Butter', 'Tea']",6,804.92,Credit Card,Chennai,Grocery Store,TRUE,Businessperson,Winter,None
100001236,16-11-2021 16:49,Customer_404,"['Eggs', 'Bread', 'Oil', 'Milk', 'Biscuits', 'Rice', 'Fruits', 'Toothpaste', 'Sugar', 'Spices']",10,1603.31,Cash,Hyderabad,Pharmacy,FALSE,Professional,Rainy,Festive Offer
100001237,01-07-2020 20:29,Customer_96,"['Cold Drink', 'Spices']",2,302.19,Credit Card,Ahmedabad,Department Store,FALSE,Businessperson,Rainy,BOGO (Buy One Get One)
100001238,21-07-2024 05:19,Customer_12,"['Bread', 'Chocolate', 'Butter', 'Tea']",4,445.52,Credit Card,Chennai,Convenience Store,TRUE,Businessperson,Summer,10% OFF
100001239,06-01-2020 01:20,Customer_416,['Butter'],1,16.03,UPI,Mumbai,Supermarket,FALSE,Businessperson,Winter,10% OFF
100001240,25-06-2020 20:06,Customer_13,"['Oil', 'Snacks', 'Toothpaste', 'Butter', 'Chocolate', 'Coffee', 'Milk', 'Vegetables', 'Biscuits']",9,1317.38,Cash,Mumbai,Supermarket,TRUE,Student,Winter,None
100001241,13-12-2022 20:18,Customer_302,"['Bread', 'Vegetables', 'Coffee', 'Fruits']",4,594.37,Mobile Payment,Bengaluru,Convenience Store,TRUE,Homemaker,Rainy,None
100001242,17-11-2021 18:33,Customer_451,"['Soap', 'Milk', 'Detergent', 'Spices', 'Snacks', 'Sugar', 'Eggs', 'Oil', 'Vegetables', 'Toothpaste']",10,1470.71,UPI,Jaipur,Supermarket,FALSE,Homemaker,Spring,10% OFF
100001243,24-04-2024 15:37,Customer_434,['Sugar'],1,274.29,Cash,Delhi,Supermarket,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
100001244,18-01-2020 20:55,Customer_222,"['Toothpaste', 'Coffee', 'Fruits', 'Cold Drink', 'Butter', 'Milk', 'Snacks', 'Vegetables']",8,1419.06,Mobile Payment,Delhi,Grocery Store,FALSE,Businessperson,Spring,None
100001245,08-11-2022 16:54,Customer_246,"['Butter', 'Fruits', 'Vegetables', 'Toothpaste', 'Tea', 'Coffee', 'Eggs']",7,1114.69,Cash,Kolkata,Grocery Store,TRUE,Professional,Summer,Festive Offer
100001246,04-06-2022 14:50,Customer_228,"['Fruits', 'Rice', 'Toothpaste', 'Coffee', 'Shampoo', 'Milk', 'Vegetables', 'Soap', 'Bread']",9,1549.18,Credit Card,Surat,Convenience Store,TRUE,Professional,Rainy,10% OFF
100001247,28-06-2023 16:16,Customer_246,"['Butter', 'Tea', 'Oil', 'Chocolate', 'Shampoo', 'Biscuits', 'Rice', 'Snacks']",8,1152.75,Credit Card,Delhi,Grocery Store,TRUE,Businessperson,Rainy,Festive Offer
100001248,03-02-2023 19:53,Customer_97,"['Bread', 'Butter', 'Sugar', 'Shampoo', 'Vegetables', 'Fruits', 'Milk', 'Snacks', 'Coffee', 'Detergent']",10,1235.67,Credit Card,Surat,Department Store,FALSE,Businessperson,Rainy,Festive Offer
100001249,11-04-2020 21:22,Customer_120,['Butter'],1,181.0,Mobile Payment,Delhi,Supermarket,TRUE,Homemaker,Winter,None
100001250,11-08-2023 17:18,Customer_201,['Chocolate'],1,89.82,Mobile Payment,Ahmedabad,Convenience Store,FALSE,Professional,Summer,BOGO (Buy One Get One)
100001251,10-04-2021 06:27,Customer_209,"['Toothpaste', 'Eggs', 'Vegetables', 'Rice', 'Shampoo', 'Bread', 'Fruits', 'Tea', 'Detergent', 'Oil']",10,1906.4,Cash,Kolkata,Pharmacy,TRUE,Homemaker,Spring,None
100001252,10-07-2024 21:54,Customer_391,"['Cold Drink', 'Shampoo', 'Sugar', 'Tea', 'Chocolate']",5,693.81,Credit Card,Chennai,Pharmacy,TRUE,Homemaker,Rainy,None
100001253,28-07-2021 12:59,Customer_336,"['Vegetables', 'Biscuits', 'Tea', 'Sugar', 'Toothpaste', 'Oil', 'Fruits']",7,1569.79,UPI,Bengaluru,Grocery Store,FALSE,Professional,Spring,Festive Offer
100001254,26-08-2024 10:13,Customer_266,"['Detergent', 'Butter', 'Rice', 'Coffee', 'Chocolate', 'Soap']",6,832.21,UPI,Surat,Convenience Store,TRUE,Homemaker,Rainy,BOGO (Buy One Get One)
100001255,19-11-2024 14:41,Customer_306,"['Vegetables', 'Milk', 'Sugar', 'Rice', 'Cold Drink', 'Soap']",6,1049.02,Cash,Mumbai,Supermarket,FALSE,Professional,Rainy,BOGO (Buy One Get One)
100001256,01-04-2024 20:35,Customer_389,"['Spices', 'Milk', 'Coffee', 'Vegetables']",4,827.96,Credit Card,Chennai,Pharmacy,TRUE,Professional,Winter,None
100001257,13-05-2022 04:42,Customer_172,"['Sugar', 'Eggs', 'Biscuits', 'Milk', 'Butter', 'Vegetables', 'Coffee', 'Oil', 'Rice']",9,1181.92,Credit Card,Hyderabad,Department Store,FALSE,Homemaker,Summer,None
100001258,21-06-2024 03:25,Customer_58,"['Detergent', 'Sugar', 'Rice']",3,478.0,Cash,Kolkata,Pharmacy,TRUE,Businessperson,Spring,BOGO (Buy One Get One)
100001259,08-07-2024 22:47,Customer_177,"['Milk', 'Fruits']",2,190.21,Cash,Jaipur,Pharmacy,FALSE,Homemaker,Rainy,None
